longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.16,32.8,22.0,2259.0,634.0,1213.0,601.0,2.5,177800.0,NEAR OCEAN
-118.21,34.06,29.0,1478.0,413.0,1580.0,394.0,1.8781,147500.0,<1H OCEAN
-121.95,36.59,22.0,3553.0,530.0,1108.0,441.0,5.8505,417100.0,NEAR OCEAN
-118.47,33.99,52.0,1523.0,447.0,636.0,408.0,3.0682,412500.0,<1H OCEAN
-119.45,36.58,18.0,1425.0,280.0,753.0,266.0,3.7813,87300.0,INLAND
-118.02,33.8,16.0,2956.0,393.0,1379.0,429.0,8.4952,359600.0,<1H OCEAN
-117.21,34.22,31.0,5454.0,1053.0,1408.0,504.0,5.0,161100.0,INLAND
-118.16,33.77,29.0,3078.0,786.0,1460.0,736.0,2.875,232500.0,NEAR OCEAN
-119.18,34.21,29.0,4039.0,680.0,1677.0,644.0,4.3897,257600.0,NEAR OCEAN
-118.15,34.18,46.0,2230.0,488.0,1985.0,456.0,2.2328,142100.0,<1H OCEAN
-122.55,38.07,38.0,3392.0,709.0,1894.0,713.0,3.0573,350800.0,NEAR BAY
-117.93,33.75,15.0,2448.0,602.0,1666.0,575.0,3.5967,141600.0,<1H OCEAN
-117.07,32.61,10.0,1686.0,414.0,1000.0,391.0,2.1765,128400.0,NEAR OCEAN
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,248900.0,NEAR BAY
-122.47,37.75,45.0,2399.0,426.0,911.0,423.0,4.4312,361000.0,NEAR BAY
-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,56700.0,INLAND
-121.76,36.92,20.0,2687.0,637.0,2154.0,610.0,2.6434,169700.0,<1H OCEAN
-118.16,33.97,32.0,1347.0,434.0,1756.0,438.0,1.9464,190600.0,<1H OCEAN
-118.17,34.1,48.0,2514.0,595.0,2484.0,601.0,3.1146,142500.0,<1H OCEAN
-118.4,34.04,40.0,2079.0,268.0,720.0,282.0,9.272,500001.0,<1H OCEAN
-117.65,33.49,16.0,2223.0,454.0,628.0,382.0,4.3603,248800.0,<1H OCEAN
-116.24,33.76,9.0,1961.0,595.0,966.0,275.0,3.8125,96700.0,INLAND
-122.04,38.28,25.0,3304.0,493.0,1464.0,488.0,5.2527,130600.0,INLAND
-118.23,33.93,30.0,1147.0,260.0,1219.0,210.0,2.0658,93200.0,<1H OCEAN
-118.32,33.82,25.0,2587.0,512.0,1219.0,509.0,4.4271,382100.0,<1H OCEAN
-118.47,34.19,33.0,3879.0,943.0,2113.0,843.0,3.892,292900.0,<1H OCEAN
-122.67,38.47,16.0,3452.0,791.0,1567.0,731.0,2.4722,194300.0,<1H OCEAN
-119.35,36.16,21.0,2751.0,602.0,1496.0,489.0,2.3882,49200.0,INLAND
-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,10.0,500001.0,<1H OCEAN
-122.42,37.76,52.0,2038.0,629.0,2007.0,596.0,2.5701,266700.0,NEAR BAY
-118.39,34.2,19.0,2012.0,732.0,3483.0,731.0,2.2234,181300.0,<1H OCEAN
-118.29,33.98,41.0,1582.0,416.0,1422.0,370.0,1.0516,108300.0,<1H OCEAN
-117.39,33.92,25.0,2886.0,583.0,2327.0,577.0,2.3851,113700.0,INLAND
-118.31,34.16,37.0,2144.0,446.0,860.0,435.0,3.9464,315000.0,<1H OCEAN
-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,2.52,277800.0,NEAR BAY
-121.3,38.75,36.0,3903.0,885.0,2313.0,804.0,2.655,86300.0,INLAND
-122.05,37.54,25.0,4209.0,731.0,2568.0,703.0,5.2882,223100.0,NEAR BAY
-117.95,33.63,29.0,1496.0,282.0,463.0,215.0,6.0516,500001.0,<1H OCEAN
-122.34,37.97,19.0,2237.0,580.0,1438.0,551.0,2.3382,120700.0,NEAR BAY
-121.46,38.57,52.0,1917.0,367.0,722.0,358.0,3.1484,158900.0,INLAND
-118.27,33.95,40.0,935.0,226.0,818.0,236.0,1.8798,101300.0,<1H OCEAN
-124.14,40.77,27.0,3046.0,605.0,1407.0,571.0,2.9143,99600.0,NEAR OCEAN
-118.36,33.79,34.0,5166.0,704.0,2071.0,668.0,8.3609,500001.0,NEAR OCEAN
-118.97,35.37,41.0,2396.0,602.0,1781.0,543.0,1.8819,58000.0,INLAND
-118.37,34.06,52.0,1608.0,289.0,630.0,252.0,5.5596,500001.0,<1H OCEAN
-118.22,33.96,35.0,1437.0,474.0,2113.0,484.0,2.6179,158800.0,<1H OCEAN
-116.99,32.73,30.0,1856.0,339.0,1103.0,379.0,4.0357,153800.0,<1H OCEAN
-121.97,38.35,17.0,5678.0,1116.0,3182.0,1135.0,3.7388,122000.0,INLAND
-122.05,37.9,32.0,2676.0,484.0,986.0,473.0,4.6528,335700.0,NEAR BAY
-119.45,36.6,42.0,510.0,88.0,247.0,99.0,2.5,73000.0,INLAND
-122.51,37.53,17.0,1574.0,262.0,672.0,241.0,7.2929,355800.0,NEAR OCEAN
-122.07,37.65,31.0,3300.0,790.0,2181.0,740.0,3.016,161800.0,NEAR BAY
-117.93,34.06,37.0,1505.0,262.0,798.0,259.0,5.4635,202100.0,<1H OCEAN
-124.16,41.92,19.0,1668.0,324.0,841.0,283.0,2.1336,75000.0,NEAR OCEAN
-117.92,33.61,23.0,1808.0,408.0,539.0,300.0,3.5682,500001.0,<1H OCEAN
-121.99,37.81,17.0,465.0,83.0,146.0,75.0,4.9018,188500.0,<1H OCEAN
-118.34,33.86,35.0,1936.0,343.0,1008.0,346.0,5.4791,285900.0,<1H OCEAN
-122.1,37.39,36.0,1860.0,367.0,794.0,366.0,5.0871,354500.0,NEAR BAY
-118.24,33.96,37.0,1602.0,388.0,1553.0,342.0,2.0655,93400.0,<1H OCEAN
-121.87,37.3,14.0,360.0,124.0,134.0,84.0,2.7411,112500.0,<1H OCEAN
-117.99,33.93,36.0,1287.0,233.0,779.0,229.0,4.8523,175800.0,<1H OCEAN
-117.25,32.75,37.0,1189.0,377.0,645.0,377.0,2.4672,216700.0,NEAR OCEAN
-122.34,37.95,39.0,1986.0,427.0,1041.0,385.0,3.2333,135100.0,NEAR BAY
-122.55,37.99,34.0,3306.0,555.0,1398.0,585.0,4.8993,319900.0,NEAR BAY
-118.37,33.95,32.0,1067.0,286.0,1053.0,277.0,2.8438,181700.0,<1H OCEAN
-121.3,38.0,27.0,2918.0,580.0,1338.0,544.0,2.6495,116200.0,INLAND
-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,183200.0,INLAND
-122.03,37.62,32.0,2964.0,547.0,1472.0,527.0,4.2468,221200.0,NEAR BAY
-117.97,33.89,15.0,3801.0,542.0,1992.0,526.0,9.0683,367400.0,<1H OCEAN
-121.94,37.29,22.0,2593.0,637.0,1249.0,623.0,3.75,212500.0,<1H OCEAN
-119.23,34.17,18.0,6171.0,1490.0,2164.0,1210.0,3.6875,500001.0,NEAR OCEAN
-121.23,38.78,13.0,3813.0,871.0,1513.0,783.0,2.0807,142600.0,INLAND
-122.29,37.52,38.0,3767.0,603.0,1455.0,615.0,6.8787,386800.0,NEAR OCEAN
-122.42,37.76,37.0,1291.0,588.0,1846.0,557.0,1.3365,225000.0,NEAR BAY
-118.06,34.04,28.0,1516.0,363.0,1011.0,344.0,2.6288,160300.0,<1H OCEAN
-121.05,39.2,48.0,1759.0,389.0,716.0,350.0,2.3125,108300.0,INLAND
-119.82,36.78,36.0,1582.0,313.0,761.0,318.0,2.6055,69200.0,INLAND
-121.87,39.74,7.0,1737.0,290.0,747.0,265.0,3.9,147000.0,INLAND
-122.63,38.25,20.0,3460.0,602.0,1707.0,568.0,3.7115,181900.0,<1H OCEAN
-117.1,32.7,42.0,2002.0,488.0,1505.0,464.0,1.5057,86300.0,NEAR OCEAN
-118.16,34.14,41.0,3039.0,482.0,973.0,446.0,7.4817,500001.0,<1H OCEAN
-117.12,34.1,40.0,96.0,14.0,46.0,14.0,3.2708,162500.0,INLAND
-119.55,36.69,21.0,1551.0,423.0,1519.0,406.0,1.7132,55900.0,INLAND
-117.12,32.76,27.0,1426.0,364.0,792.0,353.0,2.0673,118800.0,NEAR OCEAN
-121.29,38.28,11.0,1554.0,260.0,793.0,233.0,4.8073,156700.0,INLAND
-119.57,36.1,37.0,1676.0,316.0,707.0,274.0,2.0595,60700.0,INLAND
-117.08,32.73,36.0,1158.0,218.0,619.0,233.0,3.6125,122500.0,NEAR OCEAN
-122.06,37.63,12.0,6711.0,1374.0,3388.0,1289.0,3.8625,208900.0,NEAR BAY
-118.08,33.91,30.0,3259.0,942.0,2744.0,895.0,2.8608,165600.0,<1H OCEAN
-118.26,34.04,6.0,1529.0,566.0,1051.0,473.0,2.462,162500.0,<1H OCEAN
-118.12,34.06,25.0,1137.0,293.0,800.0,281.0,2.4286,233300.0,<1H OCEAN
-122.14,37.68,31.0,3184.0,716.0,1561.0,628.0,2.7955,183100.0,NEAR BAY
-118.27,33.95,43.0,1156.0,291.0,1074.0,299.0,1.8814,94900.0,<1H OCEAN
-122.28,38.29,19.0,531.0,112.0,139.0,80.0,1.9875,325000.0,NEAR BAY
-122.41,37.75,52.0,2452.0,623.0,1932.0,549.0,2.3903,236100.0,NEAR BAY
-122.7,38.46,29.0,2891.0,459.0,1012.0,441.0,5.0415,240200.0,<1H OCEAN
-123.13,40.85,18.0,1650.0,377.0,675.0,282.0,1.8933,84700.0,INLAND
-120.14,36.04,27.0,2533.0,518.0,1371.0,461.0,2.9708,60900.0,INLAND
-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,371300.0,NEAR BAY
-118.63,34.21,31.0,3952.0,647.0,1762.0,588.0,5.5709,244800.0,<1H OCEAN
-118.17,34.02,42.0,946.0,272.0,1191.0,261.0,2.45,132000.0,<1H OCEAN
-121.67,36.66,19.0,9371.0,1980.0,4259.0,1882.0,3.6875,189700.0,<1H OCEAN
-118.06,35.68,15.0,1962.0,403.0,730.0,321.0,2.25,67500.0,INLAND
-118.28,34.12,50.0,2384.0,312.0,836.0,337.0,12.8763,500001.0,<1H OCEAN
-122.13,39.0,23.0,3832.0,774.0,2435.0,747.0,2.2754,59200.0,INLAND
-120.35,37.99,3.0,1167.0,306.0,422.0,186.0,2.4191,217500.0,INLAND
-117.07,33.13,17.0,6817.0,1632.0,4526.0,1474.0,2.6152,135300.0,<1H OCEAN
-118.32,33.9,36.0,1520.0,300.0,831.0,291.0,4.0473,212100.0,<1H OCEAN
-122.43,37.75,52.0,2960.0,623.0,1191.0,589.0,3.95,347700.0,NEAR BAY
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,92400.0,INLAND
-122.27,37.24,30.0,2762.0,593.0,1581.0,502.0,5.1002,319400.0,NEAR OCEAN
-122.03,37.31,25.0,2131.0,410.0,1132.0,395.0,5.3508,409100.0,<1H OCEAN
-121.81,37.33,4.0,5532.0,778.0,3651.0,770.0,7.2982,343000.0,<1H OCEAN
-118.18,36.63,23.0,2311.0,487.0,1019.0,384.0,2.2574,104700.0,INLAND
-121.63,36.65,44.0,309.0,121.0,315.0,80.0,1.6071,112500.0,<1H OCEAN
-121.31,38.59,35.0,3295.0,560.0,1454.0,536.0,3.1711,101900.0,INLAND
-118.04,34.07,52.0,177.0,59.0,269.0,75.0,2.3611,131300.0,<1H OCEAN
-117.65,34.08,35.0,2621.0,391.0,1074.0,391.0,4.7176,166400.0,INLAND
-119.28,34.42,23.0,4763.0,828.0,2198.0,771.0,4.8105,313000.0,NEAR OCEAN
-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,334800.0,INLAND
-118.19,34.03,42.0,2250.0,629.0,2588.0,609.0,1.9719,134200.0,<1H OCEAN
-117.76,33.53,18.0,3224.0,561.0,1310.0,580.0,8.4614,391900.0,<1H OCEAN
-121.92,37.33,52.0,2009.0,338.0,841.0,338.0,5.5259,295800.0,<1H OCEAN
-118.22,34.21,29.0,2174.0,418.0,1030.0,395.0,3.5707,341700.0,<1H OCEAN
-122.33,37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,111500.0,NEAR BAY
-122.0,37.4,17.0,4324.0,854.0,1656.0,885.0,3.6619,232400.0,<1H OCEAN
-121.04,37.68,28.0,1909.0,398.0,1140.0,380.0,2.3783,81400.0,INLAND
-120.3,35.1,16.0,2819.0,479.0,1068.0,365.0,4.5461,270800.0,<1H OCEAN
-117.16,32.81,34.0,2275.0,375.0,1021.0,379.0,3.6371,176300.0,NEAR OCEAN
-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462,307000.0,<1H OCEAN
-122.43,37.74,52.0,2229.0,498.0,1079.0,472.0,5.0196,324300.0,NEAR BAY
-117.92,33.87,36.0,1125.0,285.0,966.0,257.0,2.8438,162500.0,<1H OCEAN
-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,270800.0,<1H OCEAN
-122.04,37.33,22.0,4011.0,963.0,2206.0,879.0,4.5721,351200.0,<1H OCEAN
-118.48,34.01,40.0,2198.0,611.0,1023.0,567.0,3.755,398300.0,<1H OCEAN
-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,243200.0,<1H OCEAN
-118.4,34.18,32.0,3724.0,899.0,1912.0,791.0,3.5711,312700.0,<1H OCEAN
-120.87,39.18,25.0,2691.0,598.0,964.0,373.0,3.9196,142700.0,INLAND
-117.52,33.89,2.0,17978.0,3217.0,7305.0,2463.0,5.1695,220800.0,INLAND
-118.19,34.14,47.0,2525.0,523.0,1514.0,498.0,4.3359,209200.0,<1H OCEAN
-118.52,34.24,6.0,3218.0,949.0,2295.0,876.0,3.0926,418500.0,<1H OCEAN
-118.43,33.99,45.0,1899.0,461.0,1260.0,415.0,2.6667,320000.0,<1H OCEAN
-118.31,34.06,31.0,2827.0,1084.0,3107.0,993.0,2.0278,360000.0,<1H OCEAN
-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,140400.0,<1H OCEAN
-118.12,33.88,25.0,1768.0,559.0,983.0,488.0,2.6184,243800.0,<1H OCEAN
-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,225000.0,INLAND
-121.62,39.79,11.0,3835.0,727.0,1456.0,658.0,2.5374,97200.0,INLAND
-117.04,32.83,8.0,2205.0,348.0,777.0,341.0,6.0266,177400.0,<1H OCEAN
-122.11,38.01,39.0,1313.0,306.0,575.0,231.0,3.1711,116100.0,NEAR BAY
-118.22,33.91,31.0,571.0,153.0,841.0,158.0,2.6154,89200.0,<1H OCEAN
-117.95,33.76,24.0,3956.0,812.0,3196.0,795.0,4.3512,191400.0,<1H OCEAN
-118.13,33.81,37.0,1013.0,199.0,493.0,183.0,4.7845,231400.0,<1H OCEAN
-121.74,37.95,5.0,4980.0,774.0,2399.0,763.0,5.7104,186300.0,INLAND
-117.02,34.03,19.0,4415.0,648.0,1627.0,619.0,4.2361,191600.0,INLAND
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN
-118.85,35.2,17.0,2783.0,678.0,2566.0,641.0,1.9907,51200.0,INLAND
-119.18,35.5,36.0,1253.0,259.0,932.0,249.0,2.1635,110400.0,INLAND
-117.04,32.73,36.0,2084.0,400.0,1097.0,398.0,3.2717,130700.0,NEAR OCEAN
-118.27,34.92,20.0,873.0,175.0,422.0,159.0,2.9583,91700.0,INLAND
-121.33,38.0,14.0,3731.0,772.0,1679.0,750.0,3.1369,119600.0,INLAND
-121.0,39.09,7.0,439.0,84.0,246.0,80.0,3.0781,162500.0,INLAND
-120.81,38.89,17.0,1438.0,324.0,675.0,268.0,2.9444,119300.0,INLAND
-118.0,33.66,16.0,2809.0,708.0,1260.0,638.0,3.2353,252900.0,NEAR OCEAN
-121.26,38.65,17.0,2655.0,421.0,991.0,384.0,4.6484,270600.0,INLAND
-124.09,40.95,18.0,2250.0,484.0,1248.0,472.0,2.5893,99600.0,NEAR OCEAN
-117.28,33.02,21.0,2736.0,585.0,1251.0,576.0,4.2356,347700.0,NEAR OCEAN
-119.78,36.8,34.0,3426.0,623.0,1938.0,647.0,2.8994,66000.0,INLAND
-122.11,37.67,32.0,3028.0,811.0,2037.0,703.0,3.0645,165400.0,NEAR BAY
-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,293500.0,<1H OCEAN
-121.63,39.12,32.0,2574.0,425.0,1099.0,391.0,4.3864,117500.0,INLAND
-118.05,33.78,25.0,2356.0,330.0,937.0,326.0,6.6264,359100.0,<1H OCEAN
-121.87,37.35,52.0,1557.0,424.0,1580.0,434.0,2.3277,183700.0,<1H OCEAN
-117.46,34.08,18.0,3830.0,750.0,2767.0,702.0,3.6602,120700.0,INLAND
-122.3,37.52,38.0,2769.0,387.0,994.0,395.0,5.5902,417000.0,NEAR OCEAN
-116.26,33.65,3.0,7437.0,1222.0,574.0,302.0,10.2948,382400.0,INLAND
-122.13,38.0,33.0,2821.0,652.0,1206.0,640.0,2.5481,150800.0,NEAR BAY
-117.24,32.82,20.0,2467.0,332.0,731.0,335.0,7.2559,392300.0,NEAR OCEAN
-118.3,33.98,48.0,2010.0,445.0,1208.0,404.0,1.6611,95800.0,<1H OCEAN
-118.14,34.65,20.0,1257.0,201.0,551.0,186.0,4.6591,247200.0,INLAND
-122.23,38.14,36.0,1412.0,260.0,792.0,268.0,2.3056,90400.0,NEAR BAY
-121.89,37.3,47.0,1604.0,284.0,639.0,278.0,5.8415,283300.0,<1H OCEAN
-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2.181,138800.0,NEAR BAY
-118.33,33.34,52.0,2359.0,591.0,1100.0,431.0,2.8333,414700.0,ISLAND
-118.45,34.29,30.0,762.0,228.0,840.0,226.0,2.3375,154200.0,<1H OCEAN
-121.3,37.95,9.0,674.0,242.0,575.0,193.0,2.2024,45000.0,INLAND
-122.27,37.54,15.0,2126.0,310.0,905.0,306.0,8.9083,500001.0,NEAR BAY
-118.3,33.84,37.0,1241.0,226.0,621.0,255.0,4.9196,232400.0,<1H OCEAN
-121.5,38.57,41.0,1124.0,344.0,807.0,316.0,1.4712,94600.0,INLAND
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688,460200.0,NEAR BAY
-117.93,33.74,5.0,639.0,197.0,666.0,197.0,3.3017,87500.0,<1H OCEAN
-121.98,37.24,35.0,3574.0,485.0,1325.0,476.0,8.5425,500001.0,<1H OCEAN
-118.14,34.68,31.0,2666.0,662.0,1337.0,602.0,2.4432,101100.0,INLAND
-121.89,37.46,5.0,1519.0,186.0,705.0,186.0,10.3798,500001.0,<1H OCEAN
-117.17,32.81,33.0,3064.0,506.0,1355.0,488.0,4.22,178700.0,NEAR OCEAN
-121.89,37.99,4.0,2171.0,597.0,928.0,461.0,4.1016,170500.0,INLAND
-118.36,33.84,22.0,11016.0,3170.0,6664.0,2838.0,3.703,361300.0,<1H OCEAN
-117.92,33.73,14.0,5147.0,1182.0,3171.0,1126.0,3.9929,225800.0,<1H OCEAN
-118.25,34.23,35.0,2839.0,592.0,1413.0,538.0,4.1667,271200.0,<1H OCEAN
-118.21,33.88,32.0,1507.0,379.0,1082.0,350.0,3.225,138200.0,<1H OCEAN
-117.09,32.98,23.0,1125.0,273.0,687.0,308.0,2.3182,268800.0,<1H OCEAN
-121.98,38.32,45.0,19.0,5.0,7460.0,6.0,10.2264,137500.0,INLAND
-117.21,33.71,16.0,8476.0,1758.0,2711.0,1427.0,2.1848,97900.0,<1H OCEAN
-120.19,38.03,17.0,8651.0,1579.0,2071.0,757.0,3.1076,115800.0,INLAND
-118.34,33.91,17.0,3724.0,1023.0,2536.0,971.0,3.2649,202100.0,<1H OCEAN
-121.91,37.68,18.0,3631.0,547.0,1700.0,520.0,5.817,257300.0,<1H OCEAN
-118.35,33.91,28.0,2108.0,534.0,1485.0,536.0,4.0775,241400.0,<1H OCEAN
-118.19,33.99,37.0,2073.0,614.0,2544.0,598.0,2.9054,156300.0,<1H OCEAN
-118.32,34.07,52.0,2980.0,366.0,967.0,359.0,11.2185,500001.0,<1H OCEAN
-121.3,38.05,52.0,122.0,26.0,62.0,25.0,1.15,112500.0,INLAND
-123.21,39.18,17.0,2772.0,576.0,1501.0,584.0,2.6275,142100.0,<1H OCEAN
-122.69,38.34,23.0,2846.0,516.0,1526.0,492.0,3.733,163500.0,<1H OCEAN
-122.51,38.76,9.0,2589.0,482.0,1050.0,374.0,4.0435,132600.0,INLAND
-117.06,32.72,31.0,2669.0,514.0,1626.0,499.0,3.1923,116900.0,NEAR OCEAN
-121.33,38.02,33.0,2854.0,489.0,1109.0,452.0,4.3008,136400.0,INLAND
-117.22,32.83,34.0,2936.0,597.0,1512.0,571.0,3.7841,176900.0,NEAR OCEAN
-121.01,37.68,33.0,828.0,123.0,373.0,133.0,5.5,146200.0,INLAND
-117.62,33.77,43.0,1911.0,439.0,930.0,433.0,4.6369,186400.0,<1H OCEAN
-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956,500001.0,<1H OCEAN
-120.42,34.87,18.0,2505.0,376.0,1162.0,382.0,4.8359,195700.0,<1H OCEAN
-117.98,33.86,25.0,1025.0,266.0,726.0,183.0,3.875,137500.0,<1H OCEAN
-117.79,33.7,6.0,1593.0,371.0,832.0,379.0,4.4286,239500.0,<1H OCEAN
-121.22,38.16,24.0,4411.0,776.0,2038.0,732.0,3.475,151200.0,INLAND
-122.02,37.3,26.0,1983.0,301.0,924.0,297.0,6.7123,354600.0,<1H OCEAN
-119.81,36.28,24.0,544.0,112.0,442.0,106.0,3.1071,56100.0,INLAND
-118.11,33.78,16.0,3985.0,567.0,1327.0,564.0,7.9767,500001.0,<1H OCEAN
-121.36,38.63,28.0,6119.0,985.0,2631.0,934.0,4.875,146400.0,INLAND
-121.03,37.33,27.0,1333.0,230.0,730.0,229.0,3.06,106000.0,INLAND
-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773,456300.0,NEAR OCEAN
-121.07,39.05,10.0,1813.0,311.0,827.0,287.0,3.6087,182100.0,INLAND
-122.46,37.79,52.0,2106.0,373.0,743.0,348.0,5.2909,500001.0,NEAR BAY
-117.96,33.76,22.0,2520.0,556.0,2126.0,527.0,3.7734,193900.0,<1H OCEAN
-122.4,40.58,43.0,1455.0,300.0,747.0,279.0,2.7857,104200.0,INLAND
-120.71,38.85,8.0,1877.0,479.0,884.0,323.0,3.4688,120100.0,INLAND
-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,450000.0,INLAND
-122.69,38.94,9.0,1245.0,234.0,517.0,187.0,3.125,93400.0,INLAND
-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,207100.0,NEAR BAY
-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,94900.0,INLAND
-120.63,38.68,14.0,1821.0,316.0,769.0,266.0,3.0789,131700.0,INLAND
-122.55,37.79,32.0,2131.0,625.0,1229.0,572.0,2.9201,322200.0,NEAR OCEAN
-122.21,37.8,38.0,2254.0,535.0,951.0,487.0,3.0812,233100.0,NEAR BAY
-121.28,38.8,7.0,9003.0,1739.0,4445.0,1591.0,3.816,147900.0,INLAND
-117.07,33.01,25.0,2120.0,381.0,588.0,359.0,3.1187,169400.0,<1H OCEAN
-117.31,34.13,35.0,1622.0,393.0,1296.0,362.0,1.9286,68500.0,INLAND
-120.55,38.46,16.0,1443.0,249.0,435.0,181.0,3.2031,129200.0,INLAND
-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,222400.0,<1H OCEAN
-121.81,37.23,17.0,2319.0,324.0,1076.0,338.0,6.4664,278300.0,<1H OCEAN
-118.39,34.28,24.0,4694.0,820.0,3566.0,777.0,4.4818,166200.0,<1H OCEAN
-118.31,34.06,14.0,1559.0,646.0,1639.0,567.0,1.9949,380000.0,<1H OCEAN
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,252800.0,NEAR BAY
-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635,113600.0,<1H OCEAN
-120.33,38.26,13.0,2962.0,546.0,252.0,103.0,4.4063,155800.0,INLAND
-122.31,37.53,41.0,1608.0,269.0,676.0,267.0,4.6125,361700.0,NEAR OCEAN
-119.22,35.68,16.0,2874.0,677.0,3078.0,651.0,1.8843,55200.0,INLAND
-122.79,38.42,9.0,4967.0,885.0,2581.0,915.0,5.038,185600.0,<1H OCEAN
-117.74,34.05,29.0,2452.0,700.0,3029.0,665.0,2.1354,110700.0,INLAND
-118.18,33.78,17.0,1419.0,436.0,1300.0,360.0,2.0769,100000.0,NEAR OCEAN
-118.04,34.12,39.0,2522.0,380.0,1113.0,357.0,5.2249,445200.0,INLAND
-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,344000.0,NEAR BAY
-121.97,39.79,16.0,1453.0,299.0,904.0,286.0,3.5735,89600.0,INLAND
-117.46,33.93,19.0,4780.0,861.0,3043.0,766.0,3.7431,132800.0,INLAND
-123.32,40.43,15.0,661.0,146.0,131.0,57.0,0.4999,56700.0,INLAND
-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766,225000.0,<1H OCEAN
-122.42,37.78,52.0,1254.0,469.0,895.0,456.0,2.1516,187500.0,NEAR BAY
-117.86,33.73,30.0,2651.0,572.0,3249.0,552.0,3.7202,182100.0,<1H OCEAN
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY
-118.37,34.1,37.0,407.0,67.0,100.0,47.0,15.0001,500001.0,<1H OCEAN
-118.98,35.37,35.0,825.0,179.0,670.0,181.0,1.1638,57900.0,INLAND
-118.3,33.93,35.0,1300.0,356.0,1216.0,326.0,1.2,99200.0,<1H OCEAN
-122.44,37.79,52.0,1903.0,461.0,831.0,433.0,4.4464,500001.0,NEAR BAY
-121.73,36.9,23.0,2392.0,721.0,3074.0,718.0,2.5195,136900.0,<1H OCEAN
-117.55,33.87,18.0,8136.0,1584.0,4976.0,1516.0,3.9414,137100.0,INLAND
-120.12,36.01,18.0,1165.0,334.0,1119.0,308.0,2.2167,48500.0,INLAND
-117.96,33.94,34.0,2228.0,399.0,1159.0,378.0,4.8906,228900.0,<1H OCEAN
-117.74,34.03,27.0,3623.0,809.0,3712.0,754.0,3.4609,123300.0,INLAND
-121.83,36.61,26.0,3723.0,789.0,2563.0,747.0,3.4531,133100.0,<1H OCEAN
-117.69,33.52,4.0,2142.0,625.0,1176.0,483.0,3.4455,325000.0,<1H OCEAN
-122.42,37.62,36.0,1017.0,165.0,407.0,159.0,4.8,306800.0,NEAR OCEAN
-118.38,33.85,31.0,3533.0,729.0,1647.0,679.0,5.5843,384600.0,<1H OCEAN
-118.91,35.27,29.0,1401.0,317.0,1344.0,306.0,2.0921,61400.0,INLAND
-117.76,34.07,48.0,1157.0,247.0,677.0,218.0,2.8594,127200.0,INLAND
-121.04,37.66,11.0,1658.0,301.0,913.0,298.0,4.1705,162800.0,INLAND
-116.16,33.68,12.0,1230.0,277.0,1334.0,260.0,2.2679,61400.0,INLAND
-118.28,34.04,20.0,1193.0,454.0,1880.0,453.0,2.1806,180000.0,<1H OCEAN
-122.33,37.57,27.0,3085.0,876.0,1453.0,896.0,3.4333,290000.0,NEAR OCEAN
-119.56,36.51,9.0,3860.0,809.0,2157.0,770.0,2.5033,70100.0,INLAND
-117.26,34.53,10.0,3103.0,520.0,1283.0,464.0,3.071,151600.0,INLAND
-122.12,37.37,18.0,1617.0,231.0,555.0,222.0,8.9021,500001.0,NEAR BAY
-122.4,38.46,33.0,2542.0,466.0,1099.0,420.0,4.635,248500.0,INLAND
-117.35,33.21,18.0,2971.0,606.0,2051.0,493.0,2.675,117100.0,NEAR OCEAN
